Sys ID,CEC ID,BioClimVar,Time_Frame_ID,Statistic,Value,SourceData,ScoreDate
722888,13.1.1,bio5,1,percent area,9.6842,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio6,1,max delta,2.44,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio7,1,max delta,-1.41,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio3,1,mean zscore,1.05,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio6,1,mean delta,1.92,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio19,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio18,1,max delta,155.7,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio7,1,mean zscore,-1.02,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio1,1,min delta,1.196,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio8,1,mean delta,2.77,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio18,1,percent area,50.5,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio8,1,percent area,36.11,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio6,1,mean zscore,1.62,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio16,1,mean delta,121.8,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio9,1,percent area,19.58,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio7,1,mean,34.8,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio7,1,mean delta,-1.42,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio18,1,mean delta,106.3,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio7,1,percent area,0.2105,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio9,1,mean zscore,1.353,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio9,1,min delta,3.55,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio1,1,max delta,1.37,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio18,1,min delta,66.9,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio9,1,mean delta,6.6,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio18,1,mean,166,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio9,1,max delta,8.38,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio1,1,mean,10.43,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio3,1,mean,49.9,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio8,1,max delta,10.46,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio5,1,max delta,1.61,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio7,1,min delta,-1.42,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio3,1,max delta,2.43,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio8,1,mean,18.81,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio16,1,max delta,189,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio8,1,min delta,-8.85,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio5,1,mean,29.3,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio9,1,mean,13.6,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio3,1,mean delta,2.19,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio5,1,mean delta,1.54,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio16,1,mean,181,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio16,1,percent area,75.47,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio6,1,mean,-7.349,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio3,1,min delta,1.98,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio6,1,min delta,1.4,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,13.1.1,bio3,1,percent area,17.789,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio1,1,min delta,1.189,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio3,1,mean zscore,1.02,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio1,1,mean delta,1.294,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio8,1,max delta,11.67,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio9,1,min delta,-6.31,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio6,1,mean delta,1.97,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio7,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio9,1,percent area,12.84,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio6,1,percent area,97.3,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio19,1,percent area,0.0179,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio6,1,max delta,2.47,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio9,1,mean zscore,1.252,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio6,1,mean zscore,1.59,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio5,1,mean zscore,1.09,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio3,1,percent area,0.644,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio1,1,max delta,1.38,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio19,1,max delta,153,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio5,1,mean,30.9,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio8,1,mean delta,6.02,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio3,1,max delta,2.22,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio5,1,max delta,1.62,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio2,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio18,1,mean zscore,1.09,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio16,1,min delta,42.3,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio18,1,min delta,48.8,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio3,1,min delta,1.98,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio8,1,mean zscore,0.932,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio18,1,mean delta,80.9,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio16,1,mean,130,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio8,1,percent area,33.56,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio6,1,mean,-7.286,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio9,1,mean,13.75,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio5,1,min delta,1.33,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio5,1,mean delta,1.52,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio16,1,percent area,51.14,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio3,1,mean delta,2.11,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio1,1,mean zscore,1.43,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio5,1,percent area,33.7386,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio18,1,percent area,23.6,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio19,1,min delta,152.9,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio16,1,mean delta,85.3,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio8,1,min delta,-11.99,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio19,1,mean delta,152.9,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio9,1,max delta,9.08,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio18,1,max delta,147.7,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio9,1,mean delta,6.91,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio16,1,mean zscore,1.21,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio3,1,mean,48.5,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio8,1,mean,21.66,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio6,1,min delta,1.38,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio19,1,mean zscore,1.03,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio18,1,mean,126,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio1,1,mean,11.26,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio19,1,mean,216,MACA_45_CEMML,3/28/2020
722888,10.1.7,bio16,1,max delta,165,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio16,1,mean zscore,1.14,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio19,1,max delta,225,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio19,1,mean zscore,1.14,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio1,1,mean zscore,1.65,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio19,1,mean,245,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio2,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio6,1,max delta,2.73,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio1,1,mean,8.98,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio6,1,mean zscore,1.49,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio16,1,mean,260,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio3,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio6,1,min delta,2.67,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio16,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio19,1,mean delta,185.1,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio6,1,mean delta,2.7,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio18,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio1,1,max delta,1.19,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio6,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio16,1,max delta,225,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio19,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio16,1,mean delta,185.1,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio7,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio16,1,min delta,158.4,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio9,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio1,1,mean delta,1.179,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio5,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio1,1,min delta,1.167,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio6,1,mean,-7.524,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio8,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.9,bio19,1,min delta,158.4,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio18,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio5,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio3,1,percent area,4.478,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio19,1,percent area,2.9851,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio9,1,percent area,31.34,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio7,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio6,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio16,1,percent area,2.99,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio2,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,6.2.7,bio8,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio9,1,mean,12.43,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio3,1,mean delta,2.3,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio18,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio1,1,mean zscore,1.82,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio3,1,mean,41.9,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio1,1,min delta,1.27,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio3,1,min delta,1.75,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio19,1,mean,119,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio16,1,mean zscore,1.11,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio6,1,max delta,3.22,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio3,1,mean zscore,1.08,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio16,1,max delta,185,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio8,1,mean,12.12,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio1,1,mean delta,1.393,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio19,1,percent area,1.9934,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio6,1,mean,-7.35,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio8,1,mean zscore,0.436,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio9,1,mean zscore,1.205,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio2,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio6,1,mean zscore,1.51,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio8,1,min delta,-10.6,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio16,1,mean,124,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio8,1,max delta,14.17,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio16,1,min delta,49.5,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio6,1,min delta,1.71,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio16,1,mean delta,85,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio19,1,max delta,185,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio16,1,percent area,2.17,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio9,1,mean delta,11.42,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio9,1,percent area,17.64,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio3,1,percent area,17.428,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio1,1,mean,10.51,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio5,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio9,1,min delta,-9.76,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio19,1,mean delta,84.9,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio19,1,mean zscore,1.12,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio6,1,mean delta,2.57,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio9,1,max delta,17.29,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio8,1,mean delta,2.94,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio6,1,percent area,99.9,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio8,1,percent area,8.82,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio7,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio1,1,max delta,1.51,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio19,1,min delta,49.5,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio3,1,max delta,3.35,MACA_45_CEMML,3/28/2020
722888,10.1.5,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio2,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio8,1,max delta,3.96,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio6,1,max delta,1.97,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio9,1,min delta,5.52,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio6,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio8,1,mean delta,1.93,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio5,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio16,1,mean,164,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio16,1,mean zscore,1.21,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio9,1,mean zscore,1.321,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio9,1,mean delta,5.57,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio8,1,mean,22.64,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio1,1,mean zscore,1.37,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio9,1,mean,19.9,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio16,1,max delta,123,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio6,1,mean delta,1.71,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio1,1,min delta,1.221,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio16,1,mean delta,102.3,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio8,1,percent area,11.11,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio9,1,percent area,8.89,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio3,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio8,1,mean zscore,1.143,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio9,1,max delta,5.6,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio16,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio18,1,mean delta,90.7,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio6,1,min delta,1.43,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio18,1,mean zscore,1.06,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio7,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio16,1,min delta,78.6,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio18,1,percent area,57.8,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio1,1,mean delta,1.258,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio19,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio6,1,mean,-4.159,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio1,1,max delta,1.29,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio1,1,mean,14.87,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio18,1,mean,152,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio18,1,min delta,74,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio8,1,min delta,1.33,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio6,1,mean zscore,1.46,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio18,1,max delta,104.2,MACA_45_CEMML,3/28/2020
722888,10.2.4,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio1,1,min delta,1.255,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio9,1,min delta,-11.67,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio1,1,mean delta,1.386,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio6,1,percent area,61.8,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio3,1,mean zscore,1.05,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio1,1,percent area,100,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio8,1,percent area,30.53,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio5,1,min delta,1.33,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio1,1,mean zscore,1.59,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio6,1,mean delta,1.94,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio3,1,max delta,2.45,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio3,1,mean,42.4,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio6,1,max delta,3.03,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio6,1,mean zscore,1.36,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio8,1,max delta,11.94,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio9,1,percent area,25.95,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio5,1,mean delta,1.59,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio18,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio5,1,mean,33.4,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio3,1,mean delta,2.23,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio8,1,min delta,-13.02,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio5,1,percent area,37.4207,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio7,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio6,1,mean,-7.699,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio12,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio1,1,mean,10.68,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio1,1,max delta,1.53,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio5,1,mean zscore,1.08,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio8,1,mean delta,1.84,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio9,1,mean delta,13.22,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio9,1,mean,6.07,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio9,1,max delta,20.57,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio15,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio19,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio9,1,mean zscore,1.316,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio3,1,percent area,0.816,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio14,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio8,1,mean,19.31,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio6,1,min delta,1.11,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio16,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio5,1,max delta,1.7,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio2,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio8,1,mean zscore,0.272,MACA_45_CEMML,3/28/2020
722888,10.1.6,bio3,1,min delta,1.87,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio9,1,mean,20.01,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio16,1,mean,143,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio1,1,mean zscore,1.35,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio3,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio17,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio11,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio19,1,mean delta,81.8,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio9,1,mean zscore,1.028,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio1,1,min delta,0.924,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio10,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio19,1,mean,125,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio16,1,max delta,117,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio16,1,mean zscore,1.11,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio13,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio1,1,mean,11.33,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio4,1,percent area,0,MACA_45_CEMML,3/28/2020
722888,10.1.2,bio6,1,mean zscore,1.18,MACA_45_CEMML,3/28/2020
