"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"29","Inter Mountain Basins Big Sagebrush Shrubland","Snake River Plain",53626,0,8.99,NA,NA,NA,NA,NA,NA,162,NA,NA,173,NA,NA,NA,NA,-8.598,NA,10.79,20.7724,53626,0,1.36,NA,NA,NA,NA,NA,NA,107.7,NA,NA,127,NA,NA,NA,NA,2.67,NA,4.485,2.28,53626,0,1.174,NA,NA,NA,NA,NA,NA,63.2,NA,NA,70.3,NA,NA,NA,NA,1.85,NA,-10.84,1.77,53626,0,1.49,NA,NA,NA,NA,NA,NA,202,NA,NA,202,NA,NA,NA,NA,3.19,NA,11.69,2.94,53626,0,1.75,NA,NA,NA,NA,NA,NA,1.07,NA,NA,1.08,NA,NA,NA,NA,1.46,NA,0.785,1.103,100,0,0,0,0,100,0,8.5056,1.864,0,0,0,0,0,0,12.403,0,0,8.099
"30","Inter Mountain Basins Big Sagebrush Shrubland","Sonoran Desert",223640,0,15.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.9,NA,NA,-0.635,34.5,NA,NA,223640,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NA,2.16,-1.34,NA,NA,223640,0,1.273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NA,2.16,-1.34,NA,NA,223640,0,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,NA,2.16,-1.34,NA,NA,223640,0,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,NA,NA,2.18,-1.11,NA,NA,100,0,100,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0
"31","Inter Mountain Basins Big Sagebrush Shrubland","Southern and Baja California Pine-Oak Mountains",19911,0,12.82,NA,NA,NA,NA,NA,NA,262,NA,NA,248,NA,47.7,NA,NA,-0.239,32.2,NA,19.1861,19911,0,1.19,NA,NA,NA,NA,NA,NA,190.8,NA,NA,191,NA,3,NA,NA,2.29,-1.74,NA,2.65,19911,0,1.105,NA,NA,NA,NA,NA,NA,105.4,NA,NA,105.4,NA,3,NA,NA,2.23,-1.74,NA,2.65,19911,0,1.23,NA,NA,NA,NA,NA,NA,281,NA,NA,281,NA,3,NA,NA,2.35,-1.74,NA,2.65,19911,0,1.6,NA,NA,NA,NA,NA,NA,1.32,NA,NA,1.32,NA,1.09,NA,NA,1.92,-1.12,NA,1.563,100,0,20,0,0,100,20,0,20,0,0,0,0,0,0,100,0,0,100
"32","Inter Mountain Basins Big Sagebrush Shrubland","Southern Rockies",145700,0,5.98,NA,NA,NA,NA,NA,NA,172,NA,178,NA,NA,NA,NA,26.1,-12.202,NA,12.99,9.5069,145700,0,1.27,NA,NA,NA,NA,NA,NA,117.8,NA,122.5,NA,NA,NA,NA,1.52,1.92,NA,5.274,8.76,145700,0,1.186,NA,NA,NA,NA,NA,NA,59.8,NA,63.8,NA,NA,NA,NA,1.3,1.01,NA,-11.79,-12.67,145700,0,1.4,NA,NA,NA,NA,NA,NA,187,NA,187,NA,NA,NA,NA,1.68,3.16,NA,11.87,16.25,145700,0,1.48,NA,NA,NA,NA,NA,NA,1.16,NA,1.17,NA,NA,NA,NA,1.12,1.35,NA,0.86,1.1,100,0,0,0,74.2091,97.3,0,28.3218,17.746,0,0,0,0,0,0,39.831,0,21.784,0
"33","Inter Mountain Basins Big Sagebrush Shrubland","Southwestern Tablelands",198834,0,11.54,NA,NA,NA,NA,NA,NA,182,NA,172,NA,NA,NA,NA,NA,-7.055,NA,20.55,NA,198834,0,1.23,NA,NA,NA,NA,NA,NA,123.8,NA,117,NA,NA,NA,NA,NA,1.9,NA,5.636,NA,198834,0,1.196,NA,NA,NA,NA,NA,NA,92.1,NA,90.7,NA,NA,NA,NA,NA,1.63,NA,5.63,NA,198834,0,1.33,NA,NA,NA,NA,NA,NA,170,NA,170,NA,NA,NA,NA,NA,2.62,NA,5.64,NA,198834,0,1.35,NA,NA,NA,NA,NA,NA,1.28,NA,1.2,NA,NA,NA,NA,NA,1.4,NA,1.032,NA,100,0,0,0,0,100,0,3.125,0,0,0,0,0,0,0,100,0,100,0
"34","Inter Mountain Basins Big Sagebrush Shrubland","Strait of Georgia/Puget Lowland",36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","Inter Mountain Basins Big Sagebrush Shrubland","Thompson-Okanogan Plateau",52638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52638,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","Inter Mountain Basins Big Sagebrush Shrubland","Wasatch and Uinta Mountains",45693,0,7.33,NA,NA,NA,NA,NA,NA,357,NA,NA,348,NA,41.7,NA,NA,-9.943,37,12.85,12.7906,45693,0,1.41,NA,NA,NA,NA,NA,NA,262.8,NA,NA,263,NA,2.53,NA,NA,2.69,-2.05,0.955,9.36,45693,0,1.339,NA,NA,NA,NA,NA,NA,166.3,NA,NA,166.3,NA,1.88,NA,NA,1.4,-2.24,-10.84,2.08,45693,0,1.48,NA,NA,NA,NA,NA,NA,406,NA,NA,406,NA,3.12,NA,NA,3.5,-1.88,10.3,15.64,45693,0,1.65,NA,NA,NA,NA,NA,NA,1.06,NA,NA,1.06,NA,1.17,NA,NA,1.56,-1.04,0.228,1.191,100,0,35.6098,0,0,100,8.195,31.3171,36.78,0,0,0,0,0,0,0.976,0,0,0.976
"37","Inter Mountain Basins Big Sagebrush Shrubland","Willamette Valley",14885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14885,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","Inter Mountain Basins Big Sagebrush Shrubland","Wyoming Basin",132682,0,6.03,NA,NA,NA,NA,NA,73.2,122,NA,NA,NA,NA,34.6,NA,27.5,-13.114,39.4,12.92,5.2191,132682,0,1.33,NA,NA,NA,NA,NA,42.4,86.4,NA,NA,NA,NA,2.13,NA,1.39,2.28,-2.65,5.462,8.55,132682,0,1.155,NA,NA,NA,NA,NA,39.8,42.7,NA,NA,NA,NA,2.02,NA,1.35,1.27,-2.98,-11.25,-14.44,132682,0,1.48,NA,NA,NA,NA,NA,45.2,190,NA,NA,NA,NA,2.26,NA,1.51,3.58,-2.26,12.32,17.31,132682,0,1.58,NA,NA,NA,NA,NA,1.05,1.24,NA,NA,NA,NA,1.04,NA,1.02,1.27,-1.04,1.125,0.853,100,0,0.0511,0,2.2239,96.1,0.869,26.6999,7.247,0,0,0,0,0,0.0767,43.878,0,0,0
